subj_idx,response,rt_Org,rt,group
194,0,75,0.075,50
194,1,1515,1.515,22
194,1,1564,1.564,22
194,0,61,0.061,22
194,1,2517,2.517,22
194,1,4358,4.358,22
194,0,1470,1.47,22
194,0,0,0,50
194,1,3808,3.808,22
194,0,2704,2.704,22
194,1,2088,2.088,22
194,1,1977,1.977,22
194,0,2001,2.001,22
194,0,1465,1.465,22
194,0,0,0,40
194,1,2242,2.242,11
194,1,2938,2.938,11
194,0,3947,3.947,11
194,0,3347,3.347,11
194,1,2531,2.531,11
194,0,4300,4.3,11
194,0,0,0,50
194,1,3436,3.436,22
194,1,1420,1.42,22
194,1,1356,1.356,22
194,1,2013,2.013,22
194,1,1805,1.805,22
194,1,1629,1.629,22
194,0,0,0,50
194,0,2206,2.206,22
194,0,1374,1.374,22
194,1,1542,1.542,22
194,1,1519,1.519,22
194,1,1527,1.527,22
194,1,2671,2.671,22
194,0,0,0,40
194,1,4639,4.639,11
194,0,0,0,11
194,1,3584,3.584,11
194,1,3304,3.304,11
194,0,2576,2.576,11
194,0,4153,4.153,11
194,0,0,0,50
194,0,1873,1.873,22
194,1,4549,4.549,22
194,1,893,0.893,22
194,1,1590,1.59,22
194,1,1903,1.903,22
194,1,583,0.583,22
194,0,0,0,40
194,0,3448,3.448,11
194,1,2400,2.4,11
194,0,0,0,11
194,0,10,0.01,11
194,0,3786,3.786,11
194,1,3435,3.435,11
194,0,0,0,40
194,1,3060,3.06,11
194,1,2245,2.245,11
194,1,2294,2.294,11
194,1,3934,3.934,11
194,0,3031,3.031,11
194,0,0,0,11
196,0,0,0,40
196,0,0,0,11
196,1,2275,2.275,11
196,0,0,0,11
196,1,4308,4.308,11
196,1,1195,1.195,11
196,0,3676,3.676,11
196,0,380,0.38,40
196,0,0,0,11
196,1,2069,2.069,11
196,1,1485,1.485,11
196,1,861,0.861,11
196,0,31,0.031,11
196,1,3126,3.126,11
196,0,0,0,50
196,0,3159,3.159,22
196,1,3311,3.311,22
196,1,3015,3.015,22
196,0,1679,1.679,22
196,0,0,0,22
196,0,2120,2.12,22
196,0,0,0,50
196,1,2393,2.393,22
196,1,1697,1.697,22
196,1,505,0.505,22
196,0,45,0.045,22
196,0,0,0,22
196,1,2718,2.718,22
196,0,0,0,50
196,0,3071,3.071,22
196,0,0,0,22
196,0,3544,3.544,22
196,1,2184,2.184,22
196,0,0,0,22
196,0,2866,2.866,22
196,0,0,0,40
196,1,3059,3.059,11
196,0,3628,3.628,11
196,0,0,0,11
196,1,1653,1.653,11
196,0,1630,1.63,11
196,0,2462,2.462,11
196,0,0,0,40
196,0,0,0,11
196,0,408,0.408,11
196,0,72,0.072,11
196,1,2777,2.777,11
196,0,0,0,11
196,0,3521,3.521,11
196,0,0,0,50
196,1,1930,1.93,22
196,0,0,0,22
196,0,3059,3.059,22
196,1,3027,3.027,22
196,1,2963,2.963,22
196,0,2612,2.612,22
196,0,0,0,40
196,1,4732,4.732,11
196,1,3596,3.596,11
196,0,0,0,11
196,0,0,0,11
196,0,0,0,11
196,0,77,0.077,11
196,0,0,0,50
196,0,3086,3.086,22
196,0,3614,3.614,22
196,0,142,0.142,22
196,1,1535,1.535,22
196,0,935,0.935,22
196,0,2128,2.128,22
72,0,3008,3.008,40
72,1,3040,3.04,11
72,1,2409,2.409,11
72,0,3401,3.401,11
72,1,3697,3.697,11
72,0,3730,3.73,11
72,1,3810,3.81,11
72,0,0,0,50
72,1,1371,1.371,22
72,1,1131,1.131,22
72,1,707,0.707,22
72,1,1132,1.132,22
72,0,0,0,22
72,1,1692,1.692,22
72,0,0,0,40
72,0,4589,4.589,11
72,1,2669,2.669,11
72,1,2414,2.414,11
72,1,2478,2.478,11
72,1,4174,4.174,11
72,1,2961,2.961,11
72,0,0,0,40
72,1,2226,2.226,11
72,1,2091,2.091,11
72,0,2603,2.603,11
72,1,1972,1.972,11
72,1,1997,1.997,11
72,1,4053,4.053,11
72,0,0,0,50
72,1,950,0.95,22
72,1,871,0.871,22
72,1,992,0.992,22
72,0,2616,2.616,22
72,1,1209,1.209,22
72,1,1042,1.042,22
72,0,0,0,50
72,1,1067,1.067,22
72,1,1075,1.075,22
72,1,836,0.836,22
72,1,4093,4.093,22
72,0,997,0.997,22
72,1,181,0.181,22
72,0,0,0,40
72,0,2550,2.55,11
72,0,3158,3.158,11
72,0,2847,2.847,11
72,1,1974,1.974,11
72,1,2671,2.671,11
72,1,2143,2.143,11
72,0,0,0,50
72,0,888,0.888,22
72,1,2872,2.872,22
72,1,976,0.976,22
72,1,841,0.841,22
72,0,0,0,22
72,0,0,0,22
72,0,298,0.298,50
72,0,754,0.754,22
72,0,1034,1.034,22
72,1,1099,1.099,22
72,1,1003,1.003,22
72,1,1475,1.475,22
72,1,1019,1.019,22
72,0,0,0,40
72,1,2460,2.46,11
72,1,3508,3.508,11
72,0,2301,2.301,11
72,1,2109,2.109,11
72,1,3965,3.965,11
72,0,3046,3.046,11
